Code_Ligne,Variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus,geometry
020b,2,20,1193,SEPT ETOILES,ZEVEN STERREN,Sept Étoiles,Zeven Sterren,144091.0,172767.0,B,20,HUNDERENVELD,POINT (144091 172767)
020b,2,21,1194,HUNDERENVELD,HUNDERENVELD,Hunderenveld,Hunderenveld,143843.0,172956.0,B,20,HUNDERENVELD,POINT (143843 172956)
021b,1,1,3201,MAES,MAES,Maes,Maes,154282.0,175125.0,B,21,LUXEMBOURG,POINT (154282 175125)
021b,1,2,3199,AERODROME,VLIEGVELD,Aérodrome,Vliegveld,153969.0,175334.0,B,21,LUXEMBOURG,POINT (153969 175334)
021b,1,3,3203,MIDDELWEG,MIDDELWEG,Middelweg,Middelweg,153604.0,174800.0,B,21,LUXEMBOURG,POINT (153604 174800)
021b,1,4,3204,SABCA,SABCA,SABCA,SABCA,153405.0,174623.0,B,21,LUXEMBOURG,POINT (153405 174623)
021b,1,5,3214,BORDET STATION,BORDET STATION,Bordet Station,Bordet Station,152925.6,174203.6,B,21,LUXEMBOURG,POINT (152925.6 174203.6)
021b,1,6,2924,OUD KAPELLEKE,OUD KAPELLEKE,Oud Kapelleke,Oud Kapelleke,152411.0,173754.0,B,21,LUXEMBOURG,POINT (152411 173754)
021b,1,7,3361,HOEDEMAEKERS,HOEDEMAEKERS,Hoedemaekers,Hoedemaekers,152472.0,173489.0,B,21,LUXEMBOURG,POINT (152472 173489)
021b,1,8,3425,PERMEKE,PERMEKE,Permeke,Permeke,152651.0,173359.0,B,21,LUXEMBOURG,POINT (152651 173359)
021b,1,9,3458,LOISIRS,VRIJETIJD,Loisirs,Vrijetijd,152641.0,173062.0,B,21,LUXEMBOURG,POINT (152641 173062)
021b,1,10,3466,EVERE SHOPPING,EVERE SHOPPING,Evere Shopping,Evere Shopping,152477.0,172891.0,B,21,LUXEMBOURG,POINT (152477 172891)
021b,1,11,2695,GENEVE,GENEVE,Genève,Genève,152428.0,172606.0,B,21,LUXEMBOURG,POINT (152428 172606)
021b,1,12,3468,PAUL LEDUC,PAUL LEDUC,Paul Leduc,Paul Leduc,152459.0,172251.0,B,21,LUXEMBOURG,POINT (152459 172251)
021b,1,13,4500,RTL HOUSE,RTL HOUSE,RTL House,RTL House,152781.0,171834.0,B,21,LUXEMBOURG,POINT (152781 171834)
021b,1,14,4505,MOMMAERTS,MOMMAERTS,Mommaerts,Mommaerts,153116.0,171834.0,B,21,LUXEMBOURG,POINT (153116 171834)
021b,1,15,3904,CARENE,CARINA,Carène,Carina,153224.0,171570.0,B,21,LUXEMBOURG,POINT (153224 171570)
021b,1,16,3905,COLONEL BOURG,KOLONEL BOURG,Colonel Bourg,Kolonel Bourg,152874.0,171351.0,B,21,LUXEMBOURG,POINT (152874 171351)
021b,1,17,3911,DIVIN SAUVEUR,GODD. ZALIGMAKER,Divin Sauveur,Goddelijke Zaligmaker,152793.0,171104.5,B,21,LUXEMBOURG,POINT (152793 171104.5)
021b,1,18,6454,DIAMANT,DIAMANT,Diamant,Diamant,152309.0,170982.0,B,21,LUXEMBOURG,POINT (152309 170982)
021b,1,19,1563,OPALE,OPAAL,Opale,Opaal,152105.0,171088.0,B,21,LUXEMBOURG,POINT (152105 171088)
021b,1,20,3216,PLASKY,PLASKY,Plasky,Plasky,151916.0,171194.0,B,21,LUXEMBOURG,POINT (151916 171194)
021b,1,21,3707,JAMBLINNE DE MEUX,JAMBLINNE DE MEUX,de Jamblinne de Meux,de Jamblinne de Meux,151851.0,170871.0,B,21,LUXEMBOURG,POINT (151851 170871)
021b,1,22,1463,GUEUX,GEUZEN,Gueux,Geuzen,151560.0,170733.0,B,21,LUXEMBOURG,POINT (151560 170733)
021b,1,23,1464,MICHEL-ANGE,MICHELANGELO,Michel-Ange,Michelangelo,151254.0,170542.0,B,21,LUXEMBOURG,POINT (151254 170542)
021b,1,24,1270B,SCHUMAN,SCHUMAN,Schuman,Schuman,151061.1,170304.7,B,21,LUXEMBOURG,POINT (151061.1 170304.7)
021b,1,25,1476,FROISSART,FROISSART,Froissart,Froissart,150925.0,170010.0,B,21,LUXEMBOURG,POINT (150925 170010)
021b,1,26,1497B,TOULOUSE,TOULOUSE,Toulouse,Toulouse,150509.2,170303.4,B,21,LUXEMBOURG,POINT (150509.2 170303.4)
021b,1,27,1160,TREVES,TRIER,Trêves,Trier,150420.0,170174.0,B,21,LUXEMBOURG,POINT (150420 170174)
021b,1,28,1162C,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150326.0,169891.0,B,21,LUXEMBOURG,POINT (150326 169891)
021b,2,1,1262B,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150364.0,169982.0,B,21,MAES,POINT (150364 169982)
021b,2,2,1132,TREVES,TRIER,Trêves,Trier,150392.0,170066.0,B,21,MAES,POINT (150392 170066)
021b,2,3,1133,PARC LEOPOLD,LEOPOLDSPARK,Parc Léopold,Leopoldspark,150698.0,169992.0,B,21,MAES,POINT (150698 169992)
021b,2,4,1416,FROISSART,FROISSART,Froissart,Froissart,150978.0,169975.0,B,21,MAES,POINT (150978 169975)
021b,2,5,2083,SCHUMAN,SCHUMAN,Schuman,Schuman,151068.6,170363.7,B,21,MAES,POINT (151068.6 170363.7)
021b,2,6,1402B,MICHEL-ANGE,MICHELANGELO,Michel-Ange,Michelangelo,151257.1,170533.5,B,21,MAES,POINT (151257.1 170533.5)
021b,2,7,1419,GUEUX,GEUZEN,Gueux,Geuzen,151592.0,170746.0,B,21,MAES,POINT (151592 170746)
021b,2,8,1403,JAMBLINNE DE MEUX,JAMBLINNE DE MEUX,de Jamblinne de Meux,de Jamblinne de Meux,151759.0,170760.0,B,21,MAES,POINT (151759 170760)
021b,2,9,3251,PLASKY,PLASKY,Plasky,Plasky,151929.0,171055.0,B,21,MAES,POINT (151929 171055)
021b,2,10,1516,OPALE,OPAAL,Opale,Opaal,152108.0,171076.0,B,21,MAES,POINT (152108 171076)
021b,2,11,6451,DIAMANT,DIAMANT,Diamant,Diamant,152314.0,170969.0,B,21,MAES,POINT (152314 170969)
021b,2,12,6448,DIAMANT,DIAMANT,Diamant,Diamant,152362.8,171007.7,B,21,MAES,POINT (152362.8 171007.7)
021b,2,13,3956,COLONEL BOURG,KOLONEL BOURG,Colonel Bourg,Kolonel Bourg,152869.0,171334.0,B,21,MAES,POINT (152869 171334)
021b,2,14,3957,CARENE,CARINA,Carène,Carina,153271.0,171591.0,B,21,MAES,POINT (153271 171591)
021b,2,15,3961,MOMMAERTS,MOMMAERTS,Mommaerts,Mommaerts,153094.0,171833.0,B,21,MAES,POINT (153094 171833)
021b,2,16,4558,RTL HOUSE,RTL HOUSE,RTL House,RTL House,152772.0,171876.0,B,21,MAES,POINT (152772 171876)
021b,2,17,4555,PAUL LEDUC,PAUL LEDUC,Paul Leduc,Paul Leduc,152475.0,172262.0,B,21,MAES,POINT (152475 172262)
021b,2,18,4556,GENEVE,GENEVE,Genève,Genève,152431.0,172646.0,B,21,MAES,POINT (152431 172646)
021b,2,19,3450,EVERE SHOPPING,EVERE SHOPPING,Evere Shopping,Evere Shopping,152534.0,172935.0,B,21,MAES,POINT (152534 172935)
021b,2,20,3404,LOISIRS,VRIJETIJD,Loisirs,Vrijetijd,152652.0,173062.0,B,21,MAES,POINT (152652 173062)
021b,2,21,3424,PERMEKE,PERMEKE,Permeke,Permeke,152705.0,173392.0,B,21,MAES,POINT (152705 173392)
021b,2,22,3306,HOEDEMAEKERS,HOEDEMAEKERS,Hoedemaekers,Hoedemaekers,152469.0,173510.0,B,21,MAES,POINT (152469 173510)
021b,2,23,3420,OUD KAPELLEKE,OUD KAPELLEKE,Oud Kapelleke,Oud Kapelleke,152473.0,173775.0,B,21,MAES,POINT (152473 173775)
021b,2,24,1893,BORDET STATION,BORDET STATION,Bordet Station,Bordet Station,152857.1,174139.6,B,21,MAES,POINT (152857.1 174139.6)
021b,2,25,3279,SABCA,SABCA,SABCA,SABCA,153390.0,174596.0,B,21,MAES,POINT (153390 174596)
021b,2,26,3280,MIDDELWEG,MIDDELWEG,Middelweg,Middelweg,153690.5,174866.7,B,21,MAES,POINT (153690.5 174866.7)
021b,2,27,3201,MAES,MAES,Maes,Maes,154282.0,175125.0,B,21,MAES,POINT (154282 175125)
027b,1,1,1262B,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150364.0,169982.0,B,27,PLEIADES,POINT (150364 169982)
027b,1,2,1132,TREVES,TRIER,Trêves,Trier,150392.0,170066.0,B,27,PLEIADES,POINT (150392 170066)
027b,1,3,1133,PARC LEOPOLD,LEOPOLDSPARK,Parc Léopold,Leopoldspark,150698.0,169992.0,B,27,PLEIADES,POINT (150698 169992)
027b,1,4,1134,NERVIENS,NERVIERS,Nerviens,Nerviërs,151259.6,169875.2,B,27,PLEIADES,POINT (151259.6 169875.2)
027b,1,5,1135,GAULOIS,GALLIERS,Gaulois,Galliërs,151694.0,169739.0,B,27,PLEIADES,POINT (151694 169739)
027b,1,6,1136,MERODE,MERODE,Merode,Merode,152097.0,169867.0,B,27,PLEIADES,POINT (152097 169867)
027b,1,7,2283,MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152773.0,169621.0,B,27,PLEIADES,POINT (152773 169621)
027b,1,8,1113,ICHEC,ICHEC,ICHEC,ICHEC,152784.0,169822.0,B,27,PLEIADES,POINT (152784 169822)
027b,1,9,1139,GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152674.0,170194.0,B,27,PLEIADES,POINT (152674 170194)
027b,1,10,1140,DEGROOFF,DEGROOFF,Degrooff,Degrooff,153043.0,170360.0,B,27,PLEIADES,POINT (153043 170360)
027b,1,11,1141,MEUDON,MEUDON,Meudon,Meudon,153418.0,170518.0,B,27,PLEIADES,POINT (153418 170518)
027b,1,12,1138,ZEPHYR,WESTENWIND,Zéphyr,Westenwind,153672.0,170711.0,B,27,PLEIADES,POINT (153672 170711)
027b,1,13,1522,VERHEYLEWEGHEN,VERHEYLEWEGHEN,Verheyleweghen,Verheyleweghen,153971.0,170860.0,B,27,PLEIADES,POINT (153971 170860)
027b,1,14,3899,MOONENS,MOONENS,Moonens,Moonens,154232.0,170893.0,B,27,PLEIADES,POINT (154232 170893)
027b,1,15,3900,SAINTE-FAMILLE,HEILIGE FAMILIE,Sainte-Famille,Heilige Familie,154170.0,171107.0,B,27,PLEIADES,POINT (154170 171107)
027b,1,16,2430,ANDROMEDE,ANDROMEDA,Andromède,Andromeda,153932.4,171408.3,B,27,PLEIADES,POINT (153932.4 171408.3)
027b,1,17,3920,ANDROMEDE,ANDROMEDA,Andromède,Andromeda,153969.0,171591.0,B,27,PLEIADES,POINT (153969 171591)
027b,1,18,3902,CAPRICORNE,STEENBOK,Capricorne,Steenbok,153671.0,171642.0,B,27,PLEIADES,POINT (153671 171642)
027b,1,19,3903,PLEIADES,PLEJADEN,Pléiades,Plejaden,153486.2,171514.6,B,27,PLEIADES,POINT (153486.2 171514.6)
027b,1,20,2429,PLEIADES,PLEJADEN,Pléiades,Plejaden,153419.1,171495.1,B,27,PLEIADES,POINT (153419.1 171495.1)
027b,2,1,2429,PLEIADES,PLEJADEN,Pléiades,Plejaden,153419.1,171495.1,B,27,LUXEMBOURG,POINT (153419.1 171495.1)
027b,2,2,3958,PLEIADES,PLEJADEN,Pléiades,Plejaden,153478.0,171505.0,B,27,LUXEMBOURG,POINT (153478 171505)
027b,2,3,3959,CAPRICORNE,STEENBOK,Capricorne,Steenbok,153681.0,171645.0,B,27,LUXEMBOURG,POINT (153681 171645)
027b,2,4,3962,ANDROMEDE,ANDROMEDA,Andromède,Andromeda,153978.3,171564.0,B,27,LUXEMBOURG,POINT (153978.3 171564)
027b,2,5,2431,ANDROMEDE,ANDROMEDA,Andromède,Andromeda,153932.4,171408.3,B,27,LUXEMBOURG,POINT (153932.4 171408.3)
027b,2,6,3909,SAINTE-FAMILLE,HEILIGE FAMILIE,Sainte-Famille,Heilige Familie,154169.0,171086.0,B,27,LUXEMBOURG,POINT (154169 171086)
027b,2,7,3910,MOONENS,MOONENS,Moonens,Moonens,154216.0,170896.0,B,27,LUXEMBOURG,POINT (154216 170896)
027b,2,8,3919,VERHEYLEWEGHEN,VERHEYLEWEGHEN,Verheyleweghen,Verheyleweghen,153941.0,170860.0,B,27,LUXEMBOURG,POINT (153941 170860)
027b,2,9,1150,ZEPHYR,WESTENWIND,Zéphyr,Westenwind,153717.0,170749.0,B,27,LUXEMBOURG,POINT (153717 170749)
027b,2,10,1152,MEUDON,MEUDON,Meudon,Meudon,153382.0,170500.0,B,27,LUXEMBOURG,POINT (153382 170500)
027b,2,11,1153,DEGROOFF,DEGROOFF,Degrooff,Degrooff,153011.0,170357.0,B,27,LUXEMBOURG,POINT (153011 170357)
027b,2,12,1154,GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152649.0,170149.0,B,27,LUXEMBOURG,POINT (152649 170149)
027b,2,13,2287,MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152625.2,169733.3,B,27,LUXEMBOURG,POINT (152625.2 169733.3)
027b,2,14,1156,MERODE,MERODE,Merode,Merode,152076.0,169911.0,B,27,LUXEMBOURG,POINT (152076 169911)
027b,2,15,1157,GAULOIS,GALLIERS,Gaulois,Galliërs,151677.0,169756.0,B,27,LUXEMBOURG,POINT (151677 169756)
027b,2,16,1158,NERVIENS,NERVIERS,Nerviens,Nerviërs,151218.0,169907.0,B,27,LUXEMBOURG,POINT (151218 169907)
027b,2,17,1476,FROISSART,FROISSART,Froissart,Froissart,150925.0,170010.0,B,27,LUXEMBOURG,POINT (150925 170010)
027b,2,18,1497B,TOULOUSE,TOULOUSE,Toulouse,Toulouse,150509.2,170303.4,B,27,LUXEMBOURG,POINT (150509.2 170303.4)
027b,2,19,1160,TREVES,TRIER,Trêves,Trier,150420.0,170174.0,B,27,LUXEMBOURG,POINT (150420 170174)
027b,2,20,1162C,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150326.0,169891.0,B,27,LUXEMBOURG,POINT (150326 169891)
028b,1,1,2919,BRABANCONNE,BRABANCONNE,Brabançonne,Brabançonne,151293.8,171250.1,B,28,KONKEL,POINT (151293.8 171250.1)
028b,1,2,6021,CHASSEURS ARDEN.,ARDENSE JAGERS,Chasseurs Ardennais,Ardense Jagers,151458.0,170984.0,B,28,KONKEL,POINT (151458 170984)
028b,1,3,1403,JAMBLINNE DE MEUX,JAMBLINNE DE MEUX,de Jamblinne de Meux,de Jamblinne de Meux,151759.0,170760.0,B,28,KONKEL,POINT (151759 170760)
028b,1,4,1404,VICTOR HUGO,VICTOR HUGO,Victor Hugo,Victor Hugo,152018.0,170812.0,B,28,KONKEL,POINT (152018 170812)
028b,1,5,6449,DIAMANT,DIAMANT,Diamant,Diamant,152324.0,170924.0,B,28,KONKEL,POINT (152324 170924)
028b,1,6,1406,VERGOTE,VERGOTE,Vergote,Vergote,152482.0,170595.0,B,28,KONKEL,POINT (152482 170595)
028b,1,7,1424,GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152656.0,170208.0,B,28,KONKEL,POINT (152656 170208)
028b,1,8,1140,DEGROOFF,DEGROOFF,Degrooff,Degrooff,153043.0,170360.0,B,28,KONKEL,POINT (153043 170360)
028b,1,9,1141,MEUDON,MEUDON,Meudon,Meudon,153418.0,170518.0,B,28,KONKEL,POINT (153418 170518)
028b,1,10,1408,MONTALD,MONTALD,Montald,Montald,153700.0,170399.0,B,28,KONKEL,POINT (153700 170399)
028b,1,11,6476,TOMBERG,TOMBERG,Tomberg,Tomberg,153948.0,170270.0,B,28,KONKEL,POINT (153948 170270)
028b,1,12,1410,MELARD,MELARD,Melard,Melard,154201.0,170180.0,B,28,KONKEL,POINT (154201 170180)
028b,1,13,1421,SLEGERS,SLEGERS,Slegers,Slegers,154482.0,170116.0,B,28,KONKEL,POINT (154482 170116)
028b,1,14,1412,VOOT,VOOT,Voot,Voot,154663.0,170067.0,B,28,KONKEL,POINT (154663 170067)
028b,1,15,1422,DEPORTES,WEGGEVOERDEN,Déportés,Weggevoerden,154869.0,169934.0,B,28,KONKEL,POINT (154869 169934)
028b,1,16,1423,PARC MALOU,MALOUPARK,Parc Malou,Maloupark,155039.0,169990.0,B,28,KONKEL,POINT (155039 169990)
028b,1,17,1415,STADE FALLON,FALLON STADION,Stade Fallon,Fallon Stadion,155251.0,170087.0,B,28,KONKEL,POINT (155251 170087)
028b,1,18,1831,DON BOSCO,DON BOSCO,Don Bosco,Don Bosco,155647.0,170113.0,B,28,KONKEL,POINT (155647 170113)
028b,1,19,1830,KONKEL,KONKEL,Konkel,Konkel,155785.0,170189.0,B,28,KONKEL,POINT (155785 170189)
028b,2,1,1830,KONKEL,KONKEL,Konkel,Konkel,155785.0,170189.0,B,28,BRABANCONNE,POINT (155785 170189)
028b,2,2,1832,DON BOSCO,DON BOSCO,Don Bosco,Don Bosco,155664.0,170128.0,B,28,BRABANCONNE,POINT (155664 170128)
028b,2,3,1833B,STADE FALLON,FALLON STADION,Stade Fallon,Fallon Stadion,155278.0,170104.0,B,28,BRABANCONNE,POINT (155278 170104)
028b,2,4,1451,PARC MALOU,MALOUPARK,Parc Malou,Maloupark,154997.0,170019.0,B,28,BRABANCONNE,POINT (154997 170019)
028b,2,5,1450,DEPORTES,WEGGEVOERDEN,Déportés,Weggevoerden,154790.0,169940.0,B,28,BRABANCONNE,POINT (154790 169940)
028b,2,6,1454,VOOT,VOOT,Voot,Voot,154617.0,170110.0,B,28,BRABANCONNE,POINT (154617 170110)
028b,2,7,1449,SLEGERS,SLEGERS,Slegers,Slegers,154462.0,170122.0,B,28,BRABANCONNE,POINT (154462 170122)
028b,2,8,1456,MELARD,MELARD,Melard,Melard,154129.0,170217.0,B,28,BRABANCONNE,POINT (154129 170217)
028b,2,9,6477,TOMBERG,TOMBERG,Tomberg,Tomberg,153964.0,170282.0,B,28,BRABANCONNE,POINT (153964 170282)
028b,2,10,1458,MONTALD,MONTALD,Montald,Montald,153694.0,170411.0,B,28,BRABANCONNE,POINT (153694 170411)
028b,2,11,1152,MEUDON,MEUDON,Meudon,Meudon,153382.0,170500.0,B,28,BRABANCONNE,POINT (153382 170500)
028b,2,12,1153,DEGROOFF,DEGROOFF,Degrooff,Degrooff,153011.0,170357.0,B,28,BRABANCONNE,POINT (153011 170357)
028b,2,13,1459,GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152643.0,170280.0,B,28,BRABANCONNE,POINT (152643 170280)
028b,2,14,1460,VERGOTE,VERGOTE,Vergote,Vergote,152521.0,170603.0,B,28,BRABANCONNE,POINT (152521 170603)
028b,2,15,6450,DIAMANT,DIAMANT,Diamant,Diamant,152318.0,170934.0,B,28,BRABANCONNE,POINT (152318 170934)
028b,2,16,1462,VICTOR HUGO,VICTOR HUGO,Victor Hugo,Victor Hugo,152070.0,170847.0,B,28,BRABANCONNE,POINT (152070 170847)
028b,2,17,6055,JAMBLINNE DE MEUX,JAMBLINNE DE MEUX,de Jamblinne de Meux,de Jamblinne de Meux,151726.0,170740.0,B,28,BRABANCONNE,POINT (151726 170740)
028b,2,18,6056,CHASSEURS ARDEN.,ARDENSE JAGERS,Chasseurs Ardennais,Ardense Jagers,151485.0,170968.0,B,28,BRABANCONNE,POINT (151485 170968)
028b,2,19,2919,BRABANCONNE,BRABANCONNE,Brabançonne,Brabançonne,151293.8,171250.1,B,28,BRABANCONNE,POINT (151293.8 171250.1)
029b,1,1,2594,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148886.3,171148.5,B,29,HOF TEN BERG,POINT (148886.3 171148.5)
029b,1,2,1820,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148771.0,171120.0,B,29,HOF TEN BERG,POINT (148771 171120)
029b,1,3,2296,ARENBERG,ARENBERG,Arenberg,Arenberg,149136.0,170863.0,B,29,HOF TEN BERG,POINT (149136 170863)
029b,1,4,6445,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149193.0,170606.0,B,29,HOF TEN BERG,POINT (149193 170606)
029b,1,5,3072,ROSA PARKS,ROSA PARKS,Rosa Parks,Rosa Parks,149485.0,170777.0,B,29,HOF TEN BERG,POINT (149485 170777)
029b,1,6,3353,TREURENBERG,TREURENBERG,Treurenberg,Treurenberg,149650.0,170832.0,B,29,HOF TEN BERG,POINT (149650 170832)
029b,1,7,3354,PRESSE,DRUKPERS,Presse,Drukpers,149944.0,170922.0,B,29,HOF TEN BERG,POINT (149944 170922)
029b,1,8,1508,MADOU,MADOU,Madou,Madou,150083.0,170970.0,B,29,HOF TEN BERG,POINT (150083 170970)
029b,1,9,1509,SAINT-JOSSE,SINT-JOOST,Saint-Josse,Sint-Joost,150393.0,171039.0,B,29,HOF TEN BERG,POINT (150393 171039)
029b,1,10,2680,CLOVIS,CLOVIS,Clovis,Clovis,150873.0,171132.0,B,29,HOF TEN BERG,POINT (150873 171132)
029b,1,11,1512,VINCOTTE,VINCOTTE,Vinçotte,Vinçotte,151131.0,171247.0,B,29,HOF TEN BERG,POINT (151131 171247)
029b,1,12,1513,DAILLY,DAILLY,Dailly,Dailly,151388.0,171342.0,B,29,HOF TEN BERG,POINT (151388 171342)
029b,1,13,1514,RADIUM,RADIUM,Radium,Radium,151623.0,171395.0,B,29,HOF TEN BERG,POINT (151623 171395)
029b,1,14,1515,PLASKY,PLASKY,Plasky,Plasky,151814.0,171236.0,B,29,HOF TEN BERG,POINT (151814 171236)
029b,1,15,1516,OPALE,OPAAL,Opale,Opaal,152108.0,171076.0,B,29,HOF TEN BERG,POINT (152108 171076)
029b,1,16,6451,DIAMANT,DIAMANT,Diamant,Diamant,152314.0,170969.0,B,29,HOF TEN BERG,POINT (152314 170969)
029b,1,17,1518,LEVIE,LEVIE,Levie,Levie,152746.0,170836.0,B,29,HOF TEN BERG,POINT (152746 170836)
029b,1,18,1519,MAI,MEI,Mai,Mei,153151.0,170881.0,B,29,HOF TEN BERG,POINT (153151 170881)
029b,1,19,1520,HEYDENBERG,HEYDENBERG,Heydenberg,Heydenberg,153442.0,170914.0,B,29,HOF TEN BERG,POINT (153442 170914)
029b,1,20,1521,SPEECKAERT,SPEECKAERT,Speeckaert,Speeckaert,153632.0,170894.0,B,29,HOF TEN BERG,POINT (153632 170894)
029b,1,21,1522,VERHEYLEWEGHEN,VERHEYLEWEGHEN,Verheyleweghen,Verheyleweghen,153971.0,170860.0,B,29,HOF TEN BERG,POINT (153971 170860)
029b,1,22,3899,MOONENS,MOONENS,Moonens,Moonens,154232.0,170893.0,B,29,HOF TEN BERG,POINT (154232 170893)
029b,1,23,1529,HYMANS,HYMANS,Hymans,Hymans,154399.0,170705.0,B,29,HOF TEN BERG,POINT (154399 170705)
029b,1,24,1379,ROODEBEEK,ROODEBEEK,Roodebeek,Roodebeek,154744.7,170841.5,B,29,HOF TEN BERG,POINT (154744.7 170841.5)
029b,1,25,1540,CHARMILLE,HAAGBEUKEN,Charmille,Haagbeuken,154612.0,171153.0,B,29,HOF TEN BERG,POINT (154612 171153)
029b,1,26,1525,PEUPLIERS,POPULIEREN,Peupliers,Populieren,154876.0,171389.0,B,29,HOF TEN BERG,POINT (154876 171389)
029b,1,27,1526,MARCEL THIRY,MARCEL THIRY,Marcel Thiry,Marcel Thiry,155057.0,171700.0,B,29,HOF TEN BERG,POINT (155057 171700)
029b,1,28,1527,JESPERS,JESPERS,Jespers,Jespers,155117.9,171859.4,B,29,HOF TEN BERG,POINT (155117.9 171859.4)
029b,1,29,1528,HOF TEN BERG,HOF TEN BERG,Hof ten Berg,Hof ten Berg,154925.0,172048.0,B,29,HOF TEN BERG,POINT (154925 172048)
029b,2,1,1528,HOF TEN BERG,HOF TEN BERG,Hof ten Berg,Hof ten Berg,154925.0,172048.0,B,29,DE BROUCKERE,POINT (154925 172048)
029b,2,2,1552,JESPERS,JESPERS,Jespers,Jespers,155162.0,171922.0,B,29,DE BROUCKERE,POINT (155162 171922)
029b,2,3,1553,MARCEL THIRY,MARCEL THIRY,Marcel Thiry,Marcel Thiry,154940.0,171615.0,B,29,DE BROUCKERE,POINT (154940 171615)
029b,2,4,1554,PEUPLIERS,POPULIEREN,Peupliers,Populieren,154833.0,171346.0,B,29,DE BROUCKERE,POINT (154833 171346)
029b,2,5,1550,CHARMILLE,HAAGBEUKEN,Charmille,Haagbeuken,154649.0,171183.0,B,29,DE BROUCKERE,POINT (154649 171183)
029b,2,6,1385,ROODEBEEK,ROODEBEEK,Roodebeek,Roodebeek,154760.6,170823.1,B,29,DE BROUCKERE,POINT (154760.6 170823.1)
029b,2,7,1578,HYMANS,HYMANS,Hymans,Hymans,154350.0,170721.0,B,29,DE BROUCKERE,POINT (154350 170721)
029b,2,8,3910,MOONENS,MOONENS,Moonens,Moonens,154216.0,170896.0,B,29,DE BROUCKERE,POINT (154216 170896)
029b,2,9,1557,VERHEYLEWEGHEN,VERHEYLEWEGHEN,Verheyleweghen,Verheyleweghen,153934.0,170885.0,B,29,DE BROUCKERE,POINT (153934 170885)
029b,2,10,1558,SPEECKAERT,SPEECKAERT,Speeckaert,Speeckaert,153628.0,170913.0,B,29,DE BROUCKERE,POINT (153628 170913)
029b,2,11,1559,HEYDENBERG,HEYDENBERG,Heydenberg,Heydenberg,153360.0,170926.0,B,29,DE BROUCKERE,POINT (153360 170926)
029b,2,12,1560,MAI,MEI,Mai,Mei,153225.0,170909.0,B,29,DE BROUCKERE,POINT (153225 170909)
029b,2,13,1561,LEVIE,LEVIE,Levie,Levie,152827.0,170851.0,B,29,DE BROUCKERE,POINT (152827 170851)
029b,2,14,6454,DIAMANT,DIAMANT,Diamant,Diamant,152309.0,170982.0,B,29,DE BROUCKERE,POINT (152309 170982)
029b,2,15,1563,OPALE,OPAAL,Opale,Opaal,152105.0,171088.0,B,29,DE BROUCKERE,POINT (152105 171088)
029b,2,16,3216,PLASKY,PLASKY,Plasky,Plasky,151916.0,171194.0,B,29,DE BROUCKERE,POINT (151916 171194)
029b,2,17,1565,RADIUM,RADIUM,Radium,Radium,151632.0,171387.0,B,29,DE BROUCKERE,POINT (151632 171387)
029b,2,18,1566,DAILLY,DAILLY,Dailly,Dailly,151359.0,171348.0,B,29,DE BROUCKERE,POINT (151359 171348)
029b,2,19,1567,VINCOTTE,VINCOTTE,Vinçotte,Vinçotte,151086.0,171237.0,B,29,DE BROUCKERE,POINT (151086 171237)
029b,2,20,1568,CLOVIS,CLOVIS,Clovis,Clovis,150870.0,171055.0,B,29,DE BROUCKERE,POINT (150870 171055)
029b,2,21,3219,WATERLOO WILSON,WATERLOO WILSON,Waterloo Wilson,Waterloo Wilson,150877.0,170823.0,B,29,DE BROUCKERE,POINT (150877 170823)
029b,2,22,1569B,GUTENBERG,GUTENBERG,Gutenberg,Gutenberg,150591.0,170970.0,B,29,DE BROUCKERE,POINT (150591 170970)
029b,2,23,1570,SAINT-JOSSE,SINT-JOOST,Saint-Josse,Sint-Joost,150374.0,171046.0,B,29,DE BROUCKERE,POINT (150374 171046)
029b,2,24,1571,MADOU,MADOU,Madou,Madou,150061.0,171033.0,B,29,DE BROUCKERE,POINT (150061 171033)
029b,2,25,3358,PRESSE,DRUKPERS,Presse,Drukpers,149931.6,170841.5,B,29,DE BROUCKERE,POINT (149931.6 170841.5)
029b,2,26,3359,TREURENBERG,TREURENBERG,Treurenberg,Treurenberg,149633.6,170805.4,B,29,DE BROUCKERE,POINT (149633.6 170805.4)
029b,2,27,3062,ROSA PARKS,ROSA PARKS,Rosa Parks,Rosa Parks,149469.0,170766.0,B,29,DE BROUCKERE,POINT (149469 170766)
